id,Class,Family
ENSDARG00000055026,Receptor,
ENSDARG00000062579,Receptor,
ENSDARG00000043130,Receptor,
ENSDARG00000052139,Receptor,
ENSDARG00000104329,Receptor,
ENSDARG00000104693,Receptor,
ENSDARG00000061590,Receptor,
ENSDARG00000099088,Receptor,
ENSDARG00000011876,Receptor,
ENSDARG00000089334,Receptor,
ENSDARG00000013653,Receptor,
ENSDARG00000076950,Receptor,
ENSDARG00000091027,Receptor,
ENSDARG00000034165,Receptor,
ENSDARG00000022727,Receptor,
ENSDARG00000054454,Receptor,
ENSDARG00000058284,Receptor,
ENSDARG00000098418,Receptor,
ENSDARG00000004635,Receptor,
ENSDARG00000023609,Receptor,
ENSDARG00000076757,Receptor,
ENSDARG00000057729,Receptor,
ENSDARG00000100824,Receptor,
ENSDARG00000103576,Receptor,
ENSDARG00000100725,Receptor,
ENSDARG00000098320,Receptor,
ENSDARG00000103020,Receptor,
ENSDARG00000069833,Receptor,
ENSDARG00000090834,Receptor,
ENSDARG00000099124,Receptor,
ENSDARG00000103056,Receptor,
ENSDARG00000086262,Receptor,
ENSDARG00000077540,Receptor,
ENSDARG00000090524,Receptor,
ENSDARG00000079399,Receptor,
ENSDARG00000074441,Receptor,
ENSDARG00000090638,Receptor,
ENSDARG00000092470,Receptor,
ENSDARG00000060372,Receptor,
ENSDARG00000007172,Receptor,
ENSDARG00000019328,Receptor,
ENSDARG00000018569,Receptor,
ENSDARG00000079850,Receptor,
ENSDARG00000002494,Receptor,
ENSDARG00000075549,Receptor,
ENSDARG00000011027,Receptor,
ENSDARG00000058115,Receptor,
ENSDARG00000004782,Receptor,
ENSDARG00000069105,Receptor,
ENSDARG00000005775,Receptor,
ENSDARG00000076294,Receptor,
ENSDARG00000032617,Receptor,
ENSDARG00000062363,Receptor,
ENSDARG00000002731,Receptor,
ENSDARG00000019371,Receptor,
ENSDARG00000096546,Receptor,
ENSDARG00000037473,Receptor,
ENSDARG00000091398,Receptor,
ENSDARG00000099902,Receptor,
ENSDARG00000078717,Receptor,
ENSDARG00000044318,Receptor,
ENSDARG00000071017,Receptor,
ENSDARG00000009387,Receptor,
ENSDARG00000098377,Receptor,
ENSDARG00000005522,Receptor,
ENSDARG00000020853,Receptor,
ENSDARG00000076565,Receptor,
ENSDARG00000074695,Receptor,
ENSDARG00000005356,Receptor,
ENSDARG00000104022,Receptor,
ENSDARG00000018968,Receptor,
ENSDARG00000076227,Receptor,
ENSDARG00000100971,Receptor,
ENSDARG00000035148,Receptor,
ENSDARG00000042723,Receptor,
ENSDARG00000057419,Receptor,
ENSDARG00000088634,Receptor,
ENSDARG00000060070,Receptor,
ENSDARG00000103847,Receptor,
ENSDARG00000075694,Receptor,
ENSDARG00000040841,Receptor,
ENSDARG00000102096,Receptor,
ENSDARG00000037292,Receptor,
ENSDARG00000009020,Receptor,
ENSDARG00000052088,Receptor,
ENSDARG00000011091,Receptor,
ENSDARG00000027423,Receptor,
ENSDARG00000101814,Receptor,
ENSDARG00000041660,Receptor,
ENSDARG00000069945,Receptor,
ENSDARG00000101081,Receptor,
ENSDARG00000042690,Receptor,
ENSDARG00000042470,Receptor,
ENSDARG00000074851,Receptor,
ENSDARG00000040526,Receptor,
ENSDARG00000104717,Receptor,
ENSDARG00000033327,Receptor,
ENSDARG00000061042,Receptor,
ENSDARG00000036080,Receptor,
ENSDARG00000020218,Receptor,
ENSDARG00000030173,Receptor,
ENSDARG00000056045,Receptor,
ENSDARG00000026070,Receptor,
ENSDARG00000016691,Receptor,
ENSDARG00000023722,Receptor,
ENSDARG00000062631,Receptor,
ENSDARG00000052425,Receptor,
ENSDARG00000057479,Receptor,
ENSDARG00000103139,Receptor,
ENSDARG00000044655,Receptor,
ENSDARG00000070620,Receptor,
ENSDARG00000044490,Receptor,
ENSDARG00000041107,Receptor,
ENSDARG00000068812,Receptor,
ENSDARG00000059738,Receptor,
ENSDARG00000056704,Receptor,
ENSDARG00000006094,Receptor,
ENSDARG00000068711,Receptor,
ENSDARG00000026736,Receptor,
ENSDARG00000052157,Receptor,
ENSDARG00000052158,Receptor,
ENSDARG00000077560,Receptor,
ENSDARG00000079491,Receptor,
ENSDARG00000074746,Receptor,
ENSDARG00000032799,Receptor,
ENSDARG00000090815,Receptor,
ENSDARG00000058988,Receptor,
ENSDARG00000068110,Receptor,
ENSDARG00000088124,Receptor,
ENSDARG00000100461,Receptor,
ENSDARG00000102986,Receptor,
ENSDARG00000099979,Receptor,
ENSDARG00000055381,Receptor,
ENSDARG00000086172,Receptor,
ENSDARG00000020744,Receptor,
ENSDARG00000079942,Receptor,
ENSDARG00000028586,Receptor,
ENSDARG00000028507,Receptor,
ENSDARG00000090190,Receptor,
ENSDARG00000068629,Receptor,
ENSDARG00000079011,Receptor,
ENSDARG00000004305,Receptor,
ENSDARG00000093750,Receptor,
ENSDARG00000098899,Receptor,
ENSDARG00000019945,Receptor,
ENSDARG00000095833,Receptor,
ENSDARG00000104217,Receptor,
ENSDARG00000076624,Receptor,
ENSDARG00000051814,Receptor,
ENSDARG00000025757,Receptor,
ENSDARG00000100897,Receptor,
ENSDARG00000100598,Receptor,
ENSDARG00000023542,Receptor,
ENSDARG00000043746,Receptor,
ENSDARG00000086034,Receptor,
ENSDARG00000103638,Receptor,
ENSDARG00000077419,Receptor,
ENSDARG00000004871,Receptor,
ENSDARG00000068213,Receptor,
ENSDARG00000104117,Receptor,
ENSDARG00000060004,Receptor,
ENSDARG00000026784,Receptor,
ENSDARG00000014891,Receptor,
ENSDARG00000018693,Receptor,
ENSDARG00000060542,Receptor,
ENSDARG00000031240,Receptor,
ENSDARG00000076333,Receptor,
ENSDARG00000005754,Receptor,
ENSDARG00000063635,Receptor,
ENSDARG00000056620,Receptor,
ENSDARG00000054152,Receptor,
ENSDARG00000060884,Receptor,
ENSDARG00000033393,Receptor,
ENSDARG00000104393,Receptor,
ENSDARG00000035253,Receptor,
ENSDARG00000037411,Receptor,
ENSDARG00000089943,Receptor,
ENSDARG00000005780,Receptor,
ENSDARG00000086214,Receptor,
ENSDARG00000002533,Receptor,
ENSDARG00000102855,Receptor,
ENSDARG00000099034,Receptor,
ENSDARG00000099133,Receptor,
ENSDARG00000061541,Receptor,
ENSDARG00000016739,Receptor,
ENSDARG00000003020,Receptor,
ENSDARG00000077577,Receptor,
ENSDARG00000021859,Receptor,
ENSDARG00000090035,Receptor,
ENSDARG00000007856,Receptor,
ENSDARG00000070165,Receptor,
ENSDARG00000070494,Receptor,
ENSDARG00000056196,Receptor,
ENSDARG00000006894,Receptor,
ENSDARG00000037837,Receptor,
ENSDARG00000077474,Receptor,
ENSDARG00000078135,Receptor,
ENSDARG00000071209,Receptor,
ENSDARG00000069589,Receptor,
ENSDARG00000102896,Receptor,
ENSDARG00000099457,Receptor,
ENSDARG00000020957,Receptor,
ENSDARG00000094799,Receptor,
ENSDARG00000051874,Receptor,
ENSDARG00000008735,Receptor,
ENSDARG00000090106,Receptor,
ENSDARG00000015110,Receptor,
ENSDARG00000006356,Receptor,
ENSDARG00000045444,Receptor,
ENSDARG00000098308,Receptor,
ENSDARG00000062573,Receptor,
ENSDARG00000074524,Receptor,
ENSDARG00000041869,Receptor,
ENSDARG00000076639,Receptor,
ENSDARG00000086057,Receptor,
ENSDARG00000062177,Receptor,
ENSDARG00000017211,Receptor,
ENSDARG00000032990,Receptor,
ENSDARG00000015278,Receptor,
ENSDARG00000054438,Receptor,
ENSDARG00000025667,Receptor,
ENSDARG00000089292,Receptor,
ENSDARG00000069356,Receptor,
ENSDARG00000059090,Receptor,
ENSDARG00000069503,Receptor,
ENSDARG00000086103,Receptor,
ENSDARG00000103647,Receptor,
ENSDARG00000002952,Receptor,
ENSDARG00000104922,Receptor,
ENSDARG00000014477,Receptor,
ENSDARG00000101655,Receptor,
ENSDARG00000035533,Receptor,
ENSDARG00000074509,Receptor,
ENSDARG00000003054,Receptor,
ENSDARG00000076752,Receptor,
ENSDARG00000060609,Receptor,
ENSDARG00000087804,Receptor,
ENSDARG00000089868,Receptor,
ENSDARG00000068969,Receptor,
ENSDARG00000057098,Receptor,
ENSDARG00000053987,Receptor,
ENSDARG00000054124,Receptor,
ENSDARG00000011468,Receptor,
ENSDARG00000053580,Receptor,
ENSDARG00000058165,Receptor,
ENSDARG00000070940,Receptor,
ENSDARG00000061940,Receptor,
ENSDARG00000068557,Receptor,
ENSDARG00000016095,Receptor,
ENSDARG00000056949,Receptor,
ENSDARG00000076546,Receptor,
ENSDARG00000087863,Receptor,
ENSDARG00000035185,Receptor,
ENSDARG00000007231,Receptor,
ENSDARG00000098203,Receptor,
ENSDARG00000089643,Receptor,
ENSDARG00000015176,Receptor,
ENSDARG00000055852,Receptor,
ENSDARG00000053833,Receptor,
ENSDARG00000022689,Receptor,
ENSDARG00000103554,Receptor,
ENSDARG00000012824,Receptor,
ENSDARG00000099348,Receptor,
ENSDARG00000053724,Receptor,
ENSDARG00000059058,Receptor,
ENSDARG00000042717,Receptor,
ENSDARG00000011571,Receptor,
ENSDARG00000037895,Receptor,
ENSDARG00000104139,Receptor,
ENSDARG00000054946,Receptor,
ENSDARG00000018616,Receptor,
ENSDARG00000007906,Receptor,
ENSDARG00000071524,Receptor,
ENSDARG00000043089,Receptor,
ENSDARG00000026759,Receptor,
ENSDARG00000087071,Receptor,
ENSDARG00000097827,Receptor,
ENSDARG00000019341,Receptor,
ENSDARG00000088708,Receptor,
ENSDARG00000013784,Receptor,
ENSDARG00000036993,Receptor,
ENSDARG00000071091,Receptor,
ENSDARG00000102564,Receptor,
ENSDARG00000068114,Receptor,
ENSDARG00000100072,Receptor,
ENSDARG00000101322,Receptor,
ENSDARG00000038363,Receptor,
ENSDARG00000098511,Receptor,
ENSDARG00000029402,Receptor,
ENSDARG00000019742,Receptor,
ENSDARG00000011188,Receptor,
ENSDARG00000103108,Receptor,
ENSDARG00000105045,Receptor,
ENSDARG00000104100,Receptor,
ENSDARG00000020057,Receptor,
ENSDARG00000007436,Receptor,
ENSDARG00000074635,Receptor,
ENSDARG00000032838,Receptor,
ENSDARG00000100436,Receptor,
ENSDARG00000004445,Receptor,
ENSDARG00000013210,Receptor,
ENSDARG00000069954,Receptor,
ENSDARG00000037285,Receptor,
ENSDARG00000034801,Receptor,
ENSDARG00000021186,Receptor,
ENSDARG00000098738,Receptor,
ENSDARG00000060837,Receptor,
ENSDARG00000074117,Receptor,
ENSDARG00000038968,Receptor,
ENSDARG00000057633,Receptor,
ENSDARG00000003091,Receptor,
ENSDARG00000017494,Receptor,
ENSDARG00000059363,Receptor,
ENSDARG00000056133,Receptor,
ENSDARG00000087843,Receptor,
ENSDARG00000074558,Receptor,
ENSDARG00000027290,Receptor,
ENSDARG00000060123,Receptor,
ENSDARG00000058695,Receptor,
ENSDARG00000007950,Receptor,
ENSDARG00000004451,Receptor,
ENSDARG00000045955,Receptor,
ENSDARG00000007671,Receptor,
ENSDARG00000021664,Receptor,
ENSDARG00000062478,Receptor,
ENSDARG00000016404,Receptor,
ENSDARG00000062262,Receptor,
ENSDARG00000053498,Receptor,
ENSDARG00000023713,Receptor,
ENSDARG00000035899,Receptor,
ENSDARG00000017354,Receptor,
ENSDARG00000010767,Receptor,
ENSDARG00000031548,Receptor,
ENSDARG00000027112,Receptor,
ENSDARG00000026796,Receptor,
ENSDARG00000060263,Receptor,
ENSDARG00000005673,Receptor,
ENSDARG00000077638,Receptor,
ENSDARG00000068856,Receptor,
ENSDARG00000079472,Receptor,
ENSDARG00000070025,Receptor,
ENSDARG00000011190,Receptor,
ENSDARG00000018032,Receptor,
ENSDARG00000052556,Receptor,
ENSDARG00000038446,Receptor,
ENSDARG00000104291,Receptor,
ENSDARG00000036272,Receptor,
ENSDARG00000052142,Receptor,
ENSDARG00000044015,Receptor,
ENSDARG00000017398,Receptor,
ENSDARG00000069026,Receptor,
ENSDARG00000100869,Receptor,
ENSDARG00000070056,Receptor,
ENSDARG00000041008,Receptor,
ENSDARG00000009121,Receptor,
ENSDARG00000054975,Receptor,
ENSDARG00000056926,Receptor,
ENSDARG00000034434,Receptor,
ENSDARG00000037159,Receptor,
ENSDARG00000092638,Receptor,
ENSDARG00000098253,Receptor,
ENSDARG00000052192,Receptor,
ENSDARG00000022437,Receptor,
ENSDARG00000078378,Receptor,
ENSDARG00000014320,Receptor,
ENSDARG00000019098,Receptor,
ENSDARG00000005842,Receptor,
ENSDARG00000010712,Receptor,
ENSDARG00000045137,Receptor,
ENSDARG00000061173,Receptor,
ENSDARG00000086207,Receptor,
ENSDARG00000099342,Receptor,
ENSDARG00000074850,Receptor,
ENSDARG00000078149,Receptor,
ENSDARG00000105022,Receptor,
ENSDARG00000054510,Receptor,
ENSDARG00000053624,Receptor,
ENSDARG00000099677,Receptor,
ENSDARG00000043664,Receptor,
ENSDARG00000038288,Receptor,
ENSDARG00000069415,Receptor,
ENSDARG00000020871,Receptor,
ENSDARG00000103951,Receptor,
ENSDARG00000017649,Receptor,
ENSDARG00000062693,Receptor,
ENSDARG00000069767,Receptor,
ENSDARG00000006604,Receptor,
ENSDARG00000103148,Receptor,
ENSDARG00000060235,Receptor,
ENSDARG00000027589,Receptor,
ENSDARG00000078366,Receptor,
ENSDARG00000017338,Receptor,
ENSDARG00000103535,Receptor,
ENSDARG00000103479,Receptor,
ENSDARG00000003944,Receptor,
ENSDARG00000079423,Receptor,
ENSDARG00000094763,Receptor,
ENSDARG00000017234,Receptor,
ENSDARG00000077228,Receptor,
ENSDARG00000075100,Receptor,
ENSDARG00000087341,Receptor,
ENSDARG00000092722,Receptor,
ENSDARG00000069402,Receptor,
ENSDARG00000013024,Receptor,
ENSDARG00000098528,Receptor,
ENSDARG00000099409,Receptor,
ENSDARG00000104097,Receptor,
ENSDARG00000003811,Receptor,
ENSDARG00000016480,Receptor,
ENSDARG00000038569,Receptor,
ENSDARG00000077039,Receptor,
ENSDARG00000075821,Receptor,
ENSDARG00000075899,Receptor,
ENSDARG00000069806,Receptor,
ENSDARG00000015955,Receptor,
ENSDARG00000103662,Receptor,
ENSDARG00000102900,Receptor,
ENSDARG00000075112,Receptor,
ENSDARG00000095193,Receptor,
ENSDARG00000093745,Receptor,
ENSDARG00000002773,Receptor,
ENSDARG00000057029,Receptor,
ENSDARG00000001906,Receptor,
ENSDARG00000038869,Receptor,
ENSDARG00000099854,Receptor,
ENSDARG00000036159,Receptor,
ENSDARG00000075833,Receptor,
ENSDARG00000102815,Receptor,
ENSDARG00000005368,Receptor,
ENSDARG00000012057,Receptor,
ENSDARG00000104484,Receptor,
ENSDARG00000068104,Receptor,
ENSDARG00000042282,Receptor,
ENSDARG00000033955,Receptor,
ENSDARG00000043085,Receptor,
ENSDARG00000023318,Receptor,
ENSDARG00000001912,Receptor,
ENSDARG00000056145,Receptor,
ENSDARG00000022048,Receptor,
ENSDARG00000076690,Receptor,
ENSDARG00000031783,Receptor,
ENSDARG00000004753,Receptor,
ENSDARG00000057826,Receptor,
ENSDARG00000055136,Receptor,
ENSDARG00000105007,Receptor,
ENSDARG00000011600,Receptor,
ENSDARG00000086236,Receptor,
ENSDARG00000104015,Receptor,
ENSDARG00000014858,Receptor,
ENSDARG00000101036,Receptor,
ENSDARG00000033635,Receptor,
ENSDARG00000035942,Receptor,
ENSDARG00000103332,Receptor,
ENSDARG00000052027,Receptor,
ENSDARG00000005645,Receptor,
ENSDARG00000077349,Receptor,
ENSDARG00000022570,Receptor,
ENSDARG00000043341,Receptor,
ENSDARG00000103677,Receptor,
ENSDARG00000077090,Receptor,
ENSDARG00000074366,Receptor,
ENSDARG00000043918,Receptor,
ENSDARG00000092381,Receptor,
ENSDARG00000095272,Receptor,
ENSDARG00000062483,Receptor,
ENSDARG00000014673,Receptor,
ENSDARG00000071863,Receptor,
ENSDARG00000061031,Receptor,
ENSDARG00000056018,Receptor,
ENSDARG00000069966,Receptor,
ENSDARG00000076797,Receptor,
ENSDARG00000061797,Receptor,
ENSDARG00000020080,Receptor,
ENSDARG00000087469,Receptor,
ENSDARG00000060702,Receptor,
ENSDARG00000042646,Receptor,
ENSDARG00000024815,Receptor,
ENSDARG00000079892,Receptor,
ENSDARG00000068966,Receptor,
ENSDARG00000027587,Receptor,
ENSDARG00000059507,Receptor,
ENSDARG00000036985,Receptor,
ENSDARG00000092892,Receptor,
ENSDARG00000090041,Receptor,
ENSDARG00000068993,Receptor,
ENSDARG00000110069,Ligand,
ENSDARG00000109371,Ligand,
ENSDARG00000038283,Ligand,
ENSDARG00000073935,Ligand,
